url,titulo,precio,m2_lote,m2_construccion,banos,medio_banos,estacionamientos,recamaras,antiguedad,direccion
https://www.vivanuncios.com.mx/a-venta-casa/bosques-vallarta/casa-en-venta-bosques-vallarta/144764930,Casa en Venta Bosques Vallarta,"ventaMN 7,280,000",165²,165²,3,1,2,3,,"Casa en Venta Bosques Vallarta,  Bosques Vallarta, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-campo-real/casa-venta-campo-real-zapopan/146707594,"Casa Venta, Campo Real, Zapopan.","ventaMN 1,550,000",70²,78²,2,1,1,3,15,"Campo Principes 451 int. 13,  Fraccionamiento Campo Real, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/el-fortin/casa-en-venta-en-el-fortin/146568394,Casa en Venta en El Fortin,"ventaMN 2,870,000",84²,98²,3,,2,3,14,"Casa EN Venta EN EL Fortin,  El Fortín, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/valle-real/residencia-de-lujo-en-venta-valle-real-zapopan/144745795,Residencia de Lujo en Venta Valle Real Zapopan,"ventaMN 27,990,000",351²,513²,5,,6,3,5,"Valle Real,  Valle Real, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-valle-imperial/casa-en-venta-en-capital-norte/146890067,Casa en Venta en Capital Norte,"ventaMN 4,800,000",115²,185²,3,,2,4,,"Paseo de la Cantera 883,  Fraccionamiento Valle Imperial, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-real-de-valdepenas/casa-en-venta-en-real-de-valdepenas-boreales-residencial/146502228,"Casa en Venta en Real de Valdepeñas, Boreales Residencial","ventaMN 3,950,000",99²,133²,3,,2,3,,"Casa en Venta en Real de Valdepeñas,  Boreales Residencial,  Fraccionamiento Real de Valdepeñas, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardin-real/casa-en-venta-en-aviacion-real-iii-zona-real-jardin-real-zapopan-jalisco/147090231,"Casa en Venta en Aviacion, Real III, Zona Real, Jardin Real, Zapopan, Jalisco","ventaMN 4,700,000",148²,114²,2,,2,2,5,"Av. Aviación 4624,  Fraccionamiento Jardín Real, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/colinas-de-san-javier/casa-en-venta-en-san-wenceslao-colinas-de-san-javier-zapopan/146757567,"Casa en Venta en San Wenceslao, Colinas de San Javier, Zapopan","ventaMN 15,995,000",300²,475²,4,1,3,4,26,"San Wenceslao,  Colinas de San Javier, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-valle-imperial/casa-en-capital-norte/146890069,Casa en Capital Norte,"ventaMN 4,450,000",115²,160²,3,,2,4,,"Paseo de la Cantera 880,  Fraccionamiento Valle Imperial, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-solares/casa-en-venta-solares-zapopan-jalisco/146275614,"Casa en Venta Solares, Zapopan Jalisco","ventaMN 8,490,000",165²,220²,5,,2,3,,"Solares Residencial Zapopan Jalisco,  Fraccionamiento Solares, Zapopan"
