url,titulo,precio,direccion,m2_lote,banos,estacionamientos,recamaras,municipio,jardin
https://www.vivanuncios.com.mx/a-venta-casa/jardines-de-los-arcos/casa-en-venta-en-colonia-chapalita/146344239,Casa en Venta en Colonia Chapalita,7850000,"Calle de San Gabriel 588,  Jardines de los Arcos, Guadalajara",190,5.0,2.0,5.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/lomas-de-polanco/casa-venta-lomas-de-polanco/143129858,Casa Venta Lomas de Polanco,6800000,"Manuel Mena 3412,  Lomas de Polanco, Guadalajara",311,3.0,4.0,10.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/popular-hornos/casa-en-venta-en-av-rio-nilo-precio-terreno/146119203,"Casa en Venta en Av Rio Nilo, Precio Terreno",8220000,"Avenida Rio Nilo 6998,  Popular Hornos, Guadalajara",424,2.0,6.0,4.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-colomos-providencia/casa-en-venta-colomos-providencia/145040205,Casa en Venta Colomos Providencia,15500000,"Alberta 2206, Colomos Providencia,  Fraccionamiento Colomos Providencia, Guadalajara",455,2.0,4.0,2.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/miravalle/casas-en-venta-miravalle-guadalajara-jalisco/144439851,"Casas en Venta Miravalle, Guadalajara Jalisco.",2900000,"Grosellos 6,  Miravalle, Guadalajara",95,2.0,2.0,3.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/jardines-del-bosque/casa-en-venta-en-jardines-del-bosque-la-luna-2595/147085662,Casa en Venta en Jardines del Bosque - La Luna 2595,11550000,"Calle La Luna 2595,  Jardines del Bosque, Guadalajara",465,4.0,2.0,7.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/arcos-vallarta/casa-en-venta-en-arcos-vallarta-joaquin-arrieta-77/146776777,Casa en Venta en Arcos Vallarta - Joaquin Arrieta 77,6500000,"Joaquin Arriera 77,  Arcos Vallarta, Guadalajara",307,2.0,1.0,5.0,guadalajara,True
https://www.vivanuncios.com.mx/a-venta-casa/vallarta-poniente/casa-en-venta-en-vallarta-poniente-chapala-26/146585164,Casa en Venta en Vallarta Poniente - Chapala 26,13000000,"Chapala 26,  Vallarta Poniente, Guadalajara",418,3.0,4.0,7.0,guadalajara,True
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-de-la-cruz/casa-duplex-en-venta-en-jardines-de-la-cruz/145763870,Casa Duplex en Venta en Jardines de La Cruz,4699000,"Carabelas 1597, Fracc. Colon. Guadalajara Jal.,  Fraccionamiento Jardines de La Cruz, Guadalajara",183,3.0,3.0,6.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-independencia-oriente/casa-venta-indepencia-oriente-guadalajara-jalisco/90487369,"Casa Venta Indepencia Oriente, Guadalajara, Jalisco.",5600000,"Sierra Mojada 1564,  Fraccionamiento Independencia Oriente, Guadalajara",201,3.0,2.0,6.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/el-carmen/casa-en-venta-en-aboroledas-sur-valerio-trujano-4386/146451360,Casa en Venta en Aboroledas Sur - Valerio Trujano 4386,2600000,"Valerio Trujano 4386,  El Carmen, Guadalajara",176,3.0,1.0,3.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/providencia/casa-en-venta-providencia-guadalajara/145742789,"Casa en Venta, Providencia, Guadalajara",17990000,"monaco 2513,  Providencia, Guadalajara",499,4.0,4.0,6.0,guadalajara,True
https://www.vivanuncios.com.mx/a-venta-casa/1-de-mayo/se-vende-casa-en-obra-gris-chapultepec-country/146461174,Se Vende Casa en Obra Gris – Chapultepec Country,10500000,"Mar Rojo 1783,  Fraccionamiento Chapultepec Country, Guadalajara",267,5.0,2.0,4.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-vallarta-norte/casa-en-venta-en-napoleon/146132882,Casa en Venta en Napoleon,12500000,"Napoleon 180,  Fraccionamiento Vallarta Norte, Guadalajara",400,10.0,2.0,10.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/alcalde-barranquitas/casa-remate-bancario-av-de-los-maestros-436-colonia-alcalde-barranquitas/146207524,"Casa Remate Bancario Av de Los Maestros #436, Colonia Alcalde Barranquitas",878096,"Av. de los Maestros 436,  Alcalde Barranquitas, Guadalajara",204,2.0,2.0,3.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/circunvalacion-americas/casa-en-venta-o-renta-en-providencia/146932423,Casa en Venta o Renta en Providencia,35000000,"2622 C. Joaquin Angulo,  Circunvalacion Americas, Guadalajara",766,10.0,6.0,6.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/echeverria/casa-en-venta-colonia-echeverria/146326245,Casa en Venta Colonia Echeverría,3300000,"Gregorio Almada 1369,  Echeverria, Guadalajara",181,5.0,2.0,5.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/guadalajara/-casa-en-venta-en-guadalajara-3-recamaras-3-banos-completos-recamara-en-planta-baja-con-bano/146979468,*casa en Venta en Guadalajara* *3 Recamaras 3 Baños Completos* *recamara en Planta Baja con Baño*,3569000,"Calle Urbano San Roman 2637,  Guadalajara, Jalisco",61,3.0,1.0,3.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/la-federacha/casa-en-venta-en-colonia-la-federacha/146281198,Casa en Venta en Colonia La Federacha,2990000,"Prudencia 160,  La Federacha, Guadalajara",174,2.0,2.0,5.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-colinas-de-san-javier/casa-en-venta-en-colinas-de-san-javier/145797142,Casa en Venta en Colinas de San Javier,49000000,"Av Pablo Neruda 3366,  Fraccionamiento Colinas de San Javier, Guadalajara",1468,6.0,6.0,5.0,guadalajara,True
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-verde-valle/casa-en-venta-en-colonia-verde-valle/144735942,Casa en Venta en Colonia Verde Valle,13900000,"Avenida Topacio 2439,  Fraccionamiento Verde Valle, Guadalajara",600,6.0,4.0,4.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/barrio-san-juan-bosco/oportunidad-unica-casa-con-uso-de-suelo-mixto-en-excelente-estado-y-ubicacion/145318168,!oportunidad Única! Casa con Uso de Suelo Mixto en Excelente Estado y Ubicacion,3298000,"Manuel Cuesta Gallardo 117,  Barrio San Juan Bosco, Guadalajara",170,1.0,4.0,2.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/providencia-1a-secc/casa-en-venta-en-providencia/146007902,Casa en Venta en Providencia,9900000,"bogota 2660,  Providencia 1a Secc, Guadalajara",291,3.0,1.0,4.0,guadalajara,True
https://www.vivanuncios.com.mx/a-venta-casa/chapalita/-venta-casa-chapalita-oficinas-notaria-clinica-consultorios-etc/146170225,"¡Venta Casa Chapalita (Oficinas, Notaria, Clinica, Consultorios, Etc)",7000000,"Calle San Martin de Porres 3380,  Chapalita, Guadalajara",200,3.0,2.0,4.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/country-club/residencia-venta-country-club:-tu-hogar-tu-inversion/146674601,"Residencia Venta Country Club: Tu Hogar, Tu Inversión",22500000,"Calle Mar Rojo 2079,  Country Club, Guadalajara",426,6.0,5.0,5.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/monumental/residencia-venta-colonia-monumental/147006207,Residencia Venta Colonia Monumental,13700000,"Puerto Pichilingue 62,  Monumental, Guadalajara",550,3.0,4.0,2.0,guadalajara,True
https://www.vivanuncios.com.mx/a-venta-casa/providencia-1a-secc/casa-en-venta-en-providencia/146849732,Casa en Venta en Providencia,13350000,"Guayaquil 2730,  Providencia 1a Secc, Guadalajara",247,3.0,2.0,3.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/guadalajara/casa-en-venta-toltecas-3521-monraz/147072412,"Casa en Venta Toltecas #3521, Monraz",13490000,"Calle Toltecas 3521,  Guadalajara, Jalisco",436,3.0,6.0,3.0,guadalajara,True
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-colon-industrial/casa-en-venta/146958062,Casa en Venta,7000000,"Vasco Nunez de Balboa 2807,  Fraccionamiento Colon Industrial, Guadalajara",119,3.0,2.0,4.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/jardines-del-bosque-norte/casa-en-venta-en-jardines-del-bosque-guadalajara/144607484,Casa en Venta en Jardines del Bosque Guadalajara,7000000,"La Luna 2557,  Jardines del Bosque Norte, Guadalajara",275,1.0,3.0,7.0,guadalajara,False
https://www.vivanuncios.com.mx/a-venta-casa/jardines-de-san-jose/estrena-casa-en-residencial-victoria/145691135,Estrena Casa en Residencial Victoria,14899000,"Esmeralda 2940,  Jardines de San Jose, Guadalajara",290,4.0,4.0,4.0,guadalajara,False
